"analysis_id","run_id","video_name","camera_name","start_time","end_time","total_people","in_count","out_count","male_count","female_count","unknown_gender_count","adult_count","minor_count","unknown_age_count","detection_method","line_position","analysis_time"
13350,1,"A5-20250809-050000-055959.mp4","A5",2025/8/9 5:00:00,2025/8/9 5:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/8/9 9:53:10
13351,1,"A5-20250809-060000-065959.mp4","A5",2025/8/9 6:00:00,2025/8/9 6:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/8/9 9:55:00
13352,1,"A5-20250809-070000-075959.mp4","A5",2025/8/9 7:00:00,2025/8/9 7:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/8/9 9:56:50
13353,1,"A5-20250809-080000-085959.mp4","A5",2025/8/9 8:00:00,2025/8/9 8:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/8/9 9:58:40
13354,1,"A5-20250809-090000-095959.mp4","A5",2025/8/9 9:00:00,2025/8/9 9:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/8/9 10:00:30
13355,1,"A5-20250809-100000-105959.mp4","A5",2025/8/9 10:00:00,2025/8/9 10:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/8/9 10:02:20
13356,1,"A5-20250809-110000-115959.mp4","A5",2025/8/9 11:00:00,2025/8/9 11:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/8/9 10:04:10
13357,1,"A5-20250809-120000-125959.mp4","A5",2025/8/9 12:00:00,2025/8/9 12:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/8/9 10:06:00
13358,1,"A5-20250809-130000-135959.mp4","A5",2025/8/9 13:00:00,2025/8/9 13:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/8/9 10:07:50
13359,1,"A5-20250809-140000-145959.mp4","A5",2025/8/9 14:00:00,2025/8/9 14:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/8/9 10:09:40
13360,1,"A5-20250809-150000-155959.mp4","A5",2025/8/9 15:00:00,2025/8/9 15:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/8/9 10:11:30
13361,1,"A5-20250809-160000-165959.mp4","A5",2025/8/9 16:00:00,2025/8/9 16:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/8/9 10:13:20
13362,1,"A5-20250809-170000-175959.mp4","A5",2025/8/9 17:00:00,2025/8/9 17:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/8/9 10:15:10
13363,1,"A5-20250809-180000-185959.mp4","A5",2025/8/9 18:00:00,2025/8/9 18:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/8/9 10:17:00
13364,1,"A5-20250809-190000-195959.mp4","A5",2025/8/9 19:00:00,2025/8/9 19:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/8/9 10:18:50
13365,1,"A5-20250809-200000-205959.mp4","A5",2025/8/9 20:00:00,2025/8/9 20:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/8/9 10:20:40
13366,1,"A5-20250809-210000-215959.mp4","A5",2025/8/9 21:00:00,2025/8/9 21:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/8/9 10:22:30
13367,1,"A5-20250809-220000-225959.mp4","A5",2025/8/9 22:00:00,2025/8/9 22:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/8/9 10:24:20
13368,1,"A5-20250809-230000-235959.mp4","A5",2025/8/9 23:00:00,2025/8/9 23:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/8/9 10:26:10
13369,1,"A6-20250809-000000-005959.mp4","A6",2025/8/9 0:00:00,2025/8/9 0:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/8/9 9:44:00
13370,1,"A6-20250809-010000-015959.mp4","A6",2025/8/9 1:00:00,2025/8/9 1:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/8/9 9:45:50
13371,1,"A6-20250809-020000-025959.mp4","A6",2025/8/9 2:00:00,2025/8/9 2:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/8/9 9:47:40
13372,1,"A6-20250809-030000-035959.mp4","A6",2025/8/9 3:00:00,2025/8/9 3:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/8/9 9:49:30
13373,1,"A6-20250809-040000-045959.mp4","A6",2025/8/9 4:00:00,2025/8/9 4:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/8/9 9:51:20
13374,1,"A6-20250809-050000-055959.mp4","A6",2025/8/9 5:00:00,2025/8/9 5:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/8/9 9:53:10
13375,1,"A6-20250809-060000-065959.mp4","A6",2025/8/9 6:00:00,2025/8/9 6:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/8/9 9:55:00
13376,1,"A6-20250809-070000-075959.mp4","A6",2025/8/9 7:00:00,2025/8/9 7:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/8/9 9:56:50
13377,1,"A6-20250809-080000-085959.mp4","A6",2025/8/9 8:00:00,2025/8/9 8:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/8/9 9:58:40
13378,1,"A6-20250809-090000-095959.mp4","A6",2025/8/9 9:00:00,2025/8/9 9:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/8/9 10:00:30
13379,1,"A6-20250809-100000-105959.mp4","A6",2025/8/9 10:00:00,2025/8/9 10:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/8/9 10:02:20
13380,1,"A6-20250809-110000-115959.mp4","A6",2025/8/9 11:00:00,2025/8/9 11:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/8/9 10:04:10
13381,1,"A6-20250809-120000-125959.mp4","A6",2025/8/9 12:00:00,2025/8/9 12:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/8/9 10:06:00
13382,1,"A6-20250809-130000-135959.mp4","A6",2025/8/9 13:00:00,2025/8/9 13:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/8/9 10:07:50
13383,1,"A6-20250809-140000-145959.mp4","A6",2025/8/9 14:00:00,2025/8/9 14:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/8/9 10:09:40
13384,1,"A6-20250809-150000-155959.mp4","A6",2025/8/9 15:00:00,2025/8/9 15:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/8/9 10:11:30
13385,1,"A6-20250809-160000-165959.mp4","A6",2025/8/9 16:00:00,2025/8/9 16:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/8/9 10:13:20
13386,1,"A6-20250809-170000-175959.mp4","A6",2025/8/9 17:00:00,2025/8/9 17:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/8/9 10:15:10
13387,1,"A6-20250809-180000-185959.mp4","A6",2025/8/9 18:00:00,2025/8/9 18:59:59,55,27,26,28,21,8,26,24,5,"horizontal_a",0.50,2025/8/9 10:17:00
13388,1,"A6-20250809-190000-195959.mp4","A6",2025/8/9 19:00:00,2025/8/9 19:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/8/9 10:18:50
13389,1,"A6-20250809-200000-205959.mp4","A6",2025/8/9 20:00:00,2025/8/9 20:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/8/9 10:20:40
13390,1,"A6-20250809-210000-215959.mp4","A6",2025/8/9 21:00:00,2025/8/9 21:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/8/9 10:22:30
13391,1,"A6-20250809-220000-225959.mp4","A6",2025/8/9 22:00:00,2025/8/9 22:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/8/9 10:24:20
13392,1,"A6-20250809-230000-235959.mp4","A6",2025/8/9 23:00:00,2025/8/9 23:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/8/9 10:26:10
13393,1,"A7-20250809-000000-005959.mp4","A7",2025/8/9 0:00:00,2025/8/9 0:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/8/9 9:44:00
13394,1,"A7-20250809-010000-015959.mp4","A7",2025/8/9 1:00:00,2025/8/9 1:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/8/9 9:45:50
13395,1,"A7-20250809-020000-025959.mp4","A7",2025/8/9 2:00:00,2025/8/9 2:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/8/9 9:47:40
13396,1,"A7-20250809-030000-035959.mp4","A7",2025/8/9 3:00:00,2025/8/9 3:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/8/9 9:49:30
13397,1,"A7-20250809-040000-045959.mp4","A7",2025/8/9 4:00:00,2025/8/9 4:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/8/9 9:51:20
13398,1,"A7-20250809-050000-055959.mp4","A7",2025/8/9 5:00:00,2025/8/9 5:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/8/9 9:53:10
13399,1,"A7-20250809-060000-065959.mp4","A7",2025/8/9 6:00:00,2025/8/9 6:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/8/9 9:55:00
13400,1,"A7-20250809-070000-075959.mp4","A7",2025/8/9 7:00:00,2025/8/9 7:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/8/9 9:56:50
13401,1,"A7-20250809-080000-085959.mp4","A7",2025/8/9 8:00:00,2025/8/9 8:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/8/9 9:58:40
13402,1,"A7-20250809-090000-095959.mp4","A7",2025/8/9 9:00:00,2025/8/9 9:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/8/9 10:00:30
13403,1,"A7-20250809-100000-105959.mp4","A7",2025/8/9 10:00:00,2025/8/9 10:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/8/9 10:02:20
13404,1,"A7-20250809-110000-115959.mp4","A7",2025/8/9 11:00:00,2025/8/9 11:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/8/9 10:04:10
13405,1,"A7-20250809-120000-125959.mp4","A7",2025/8/9 12:00:00,2025/8/9 12:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/8/9 10:06:00
13406,1,"A7-20250809-130000-135959.mp4","A7",2025/8/9 13:00:00,2025/8/9 13:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/8/9 10:07:50
13407,1,"A7-20250809-140000-145959.mp4","A7",2025/8/9 14:00:00,2025/8/9 14:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/8/9 10:09:40
13408,1,"A7-20250809-150000-155959.mp4","A7",2025/8/9 15:00:00,2025/8/9 15:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/8/9 10:11:30
13409,1,"A7-20250809-160000-165959.mp4","A7",2025/8/9 16:00:00,2025/8/9 16:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/8/9 10:13:20
13410,1,"A7-20250809-170000-175959.mp4","A7",2025/8/9 17:00:00,2025/8/9 17:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/8/9 10:15:10
13411,1,"A7-20250809-180000-185959.mp4","A7",2025/8/9 18:00:00,2025/8/9 18:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/8/9 10:17:00
13412,1,"A7-20250809-190000-195959.mp4","A7",2025/8/9 19:00:00,2025/8/9 19:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/8/9 10:18:50
13413,1,"A7-20250809-200000-205959.mp4","A7",2025/8/9 20:00:00,2025/8/9 20:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/8/9 10:20:40
13414,1,"A7-20250809-210000-215959.mp4","A7",2025/8/9 21:00:00,2025/8/9 21:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/8/9 10:22:30
13415,1,"A7-20250809-220000-225959.mp4","A7",2025/8/9 22:00:00,2025/8/9 22:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/8/9 10:24:20
13416,1,"A7-20250809-230000-235959.mp4","A7",2025/8/9 23:00:00,2025/8/9 23:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/8/9 10:26:10
13417,1,"A8-20250809-000000-005959.mp4","A8",2025/8/9 0:00:00,2025/8/9 0:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/8/9 9:44:00
13418,1,"A8-20250809-010000-015959.mp4","A8",2025/8/9 1:00:00,2025/8/9 1:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/8/9 9:45:50
13419,1,"A8-20250809-020000-025959.mp4","A8",2025/8/9 2:00:00,2025/8/9 2:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/8/9 9:47:40
13420,1,"A8-20250809-030000-035959.mp4","A8",2025/8/9 3:00:00,2025/8/9 3:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/8/9 9:49:30
13421,1,"A8-20250809-040000-045959.mp4","A8",2025/8/9 4:00:00,2025/8/9 4:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/8/9 9:51:20
13422,1,"A8-20250809-050000-055959.mp4","A8",2025/8/9 5:00:00,2025/8/9 5:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/8/9 9:53:10
13423,1,"A8-20250809-060000-065959.mp4","A8",2025/8/9 6:00:00,2025/8/9 6:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/8/9 9:55:00
13424,1,"A8-20250809-070000-075959.mp4","A8",2025/8/9 7:00:00,2025/8/9 7:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/8/9 9:56:50
13425,1,"A8-20250809-080000-085959.mp4","A8",2025/8/9 8:00:00,2025/8/9 8:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/8/9 9:58:40
13426,1,"A8-20250809-090000-095959.mp4","A8",2025/8/9 9:00:00,2025/8/9 9:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/8/9 10:00:30
13427,1,"A8-20250809-100000-105959.mp4","A8",2025/8/9 10:00:00,2025/8/9 10:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/8/9 10:02:20
13428,1,"A8-20250809-110000-115959.mp4","A8",2025/8/9 11:00:00,2025/8/9 11:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/8/9 10:04:10
13429,1,"A8-20250809-120000-125959.mp4","A8",2025/8/9 12:00:00,2025/8/9 12:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/8/9 10:06:00
13430,1,"A8-20250809-130000-135959.mp4","A8",2025/8/9 13:00:00,2025/8/9 13:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/8/9 10:07:50
13431,1,"A8-20250809-140000-145959.mp4","A8",2025/8/9 14:00:00,2025/8/9 14:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/8/9 10:09:40
13432,1,"A8-20250809-150000-155959.mp4","A8",2025/8/9 15:00:00,2025/8/9 15:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/8/9 10:11:30
13433,1,"A8-20250809-160000-165959.mp4","A8",2025/8/9 16:00:00,2025/8/9 16:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/8/9 10:13:20
13434,1,"A8-20250809-170000-175959.mp4","A8",2025/8/9 17:00:00,2025/8/9 17:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/8/9 10:15:10
13435,1,"A8-20250809-180000-185959.mp4","A8",2025/8/9 18:00:00,2025/8/9 18:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/8/9 10:17:00
13436,1,"A8-20250809-190000-195959.mp4","A8",2025/8/9 19:00:00,2025/8/9 19:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/8/9 10:18:50
13437,1,"A8-20250809-200000-205959.mp4","A8",2025/8/9 20:00:00,2025/8/9 20:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/8/9 10:20:40
13438,1,"A8-20250809-210000-215959.mp4","A8",2025/8/9 21:00:00,2025/8/9 21:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/8/9 10:22:30
13439,1,"A8-20250809-220000-225959.mp4","A8",2025/8/9 22:00:00,2025/8/9 22:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/8/9 10:24:20
13440,1,"A8-20250809-230000-235959.mp4","A8",2025/8/9 23:00:00,2025/8/9 23:59:59,65,33,32,33,31,1,33,31,1,"horizontal_a",0.50,2025/8/9 10:26:10
13441,1,"A1-20250810-000000-005959.mp4","A1",2025/8/10 0:00:00,2025/8/10 0:59:59,12,9,3,4,7,1,4,7,1,"horizontal_a",0.50,2025/8/10 9:44:00
13442,1,"A1-20250810-010000-015959.mp4","A1",2025/8/10 1:00:00,2025/8/10 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/8/10 9:45:50
13443,1,"A1-20250810-020000-025959.mp4","A1",2025/8/10 2:00:00,2025/8/10 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/8/10 9:47:40
13444,1,"A1-20250810-030000-035959.mp4","A1",2025/8/10 3:00:00,2025/8/10 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/8/10 9:49:30
13445,1,"A1-20250810-040000-045959.mp4","A1",2025/8/10 4:00:00,2025/8/10 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/8/10 9:51:20
13446,1,"A1-20250810-050000-055959.mp4","A1",2025/8/10 5:00:00,2025/8/10 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/8/10 9:53:10
13447,1,"A1-20250810-060000-065959.mp4","A1",2025/8/10 6:00:00,2025/8/10 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/8/10 9:55:00
13448,1,"A1-20250810-070000-075959.mp4","A1",2025/8/10 7:00:00,2025/8/10 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/8/10 9:56:50
13449,1,"A1-20250810-080000-085959.mp4","A1",2025/8/10 8:00:00,2025/8/10 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/8/10 9:58:40
13450,1,"A1-20250810-090000-095959.mp4","A1",2025/8/10 9:00:00,2025/8/10 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/8/10 10:00:30
13451,1,"A1-20250810-100000-105959.mp4","A1",2025/8/10 10:00:00,2025/8/10 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/8/10 10:02:20
13452,1,"A1-20250810-110000-115959.mp4","A1",2025/8/10 11:00:00,2025/8/10 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/8/10 10:04:10
13453,1,"A1-20250810-120000-125959.mp4","A1",2025/8/10 12:00:00,2025/8/10 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/8/10 10:06:00
13454,1,"A1-20250810-130000-135959.mp4","A1",2025/8/10 13:00:00,2025/8/10 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/8/10 10:07:50
13455,1,"A1-20250810-140000-145959.mp4","A1",2025/8/10 14:00:00,2025/8/10 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/8/10 10:09:40
13456,1,"A1-20250810-150000-155959.mp4","A1",2025/8/10 15:00:00,2025/8/10 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/8/10 10:11:30
13457,1,"A1-20250810-160000-165959.mp4","A1",2025/8/10 16:00:00,2025/8/10 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/8/10 10:13:20
13458,1,"A1-20250810-170000-175959.mp4","A1",2025/8/10 17:00:00,2025/8/10 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/8/10 10:15:10
13459,1,"A1-20250810-180000-185959.mp4","A1",2025/8/10 18:00:00,2025/8/10 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/8/10 10:17:00
13460,1,"A1-20250810-190000-195959.mp4","A1",2025/8/10 19:00:00,2025/8/10 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/8/10 10:18:50
13461,1,"A1-20250810-200000-205959.mp4","A1",2025/8/10 20:00:00,2025/8/10 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/8/10 10:20:40
13462,1,"A1-20250810-210000-215959.mp4","A1",2025/8/10 21:00:00,2025/8/10 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/8/10 10:22:30
13463,1,"A1-20250810-220000-225959.mp4","A1",2025/8/10 22:00:00,2025/8/10 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/8/10 10:24:20
13464,1,"A1-20250810-230000-235959.mp4","A1",2025/8/10 23:00:00,2025/8/10 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/8/10 10:26:10
13465,1,"A2-20250810-000000-005959.mp4","A2",2025/8/10 0:00:00,2025/8/10 0:59:59,12,9,3,4,7,1,4,7,1,"horizontal_a",0.50,2025/8/10 9:44:00
13466,1,"A2-20250810-010000-015959.mp4","A2",2025/8/10 1:00:00,2025/8/10 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/8/10 9:45:50
13467,1,"A2-20250810-020000-025959.mp4","A2",2025/8/10 2:00:00,2025/8/10 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/8/10 9:47:40
13468,1,"A2-20250810-030000-035959.mp4","A2",2025/8/10 3:00:00,2025/8/10 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/8/10 9:49:30
13469,1,"A2-20250810-040000-045959.mp4","A2",2025/8/10 4:00:00,2025/8/10 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/8/10 9:51:20
13470,1,"A2-20250810-050000-055959.mp4","A2",2025/8/10 5:00:00,2025/8/10 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/8/10 9:53:10
13471,1,"A2-20250810-060000-065959.mp4","A2",2025/8/10 6:00:00,2025/8/10 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/8/10 9:55:00
13472,1,"A2-20250810-070000-075959.mp4","A2",2025/8/10 7:00:00,2025/8/10 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/8/10 9:56:50
13473,1,"A2-20250810-080000-085959.mp4","A2",2025/8/10 8:00:00,2025/8/10 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/8/10 9:58:40
13474,1,"A2-20250810-090000-095959.mp4","A2",2025/8/10 9:00:00,2025/8/10 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/8/10 10:00:30
13475,1,"A2-20250810-100000-105959.mp4","A2",2025/8/10 10:00:00,2025/8/10 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/8/10 10:02:20
13476,1,"A2-20250810-110000-115959.mp4","A2",2025/8/10 11:00:00,2025/8/10 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/8/10 10:04:10
13477,1,"A2-20250810-120000-125959.mp4","A2",2025/8/10 12:00:00,2025/8/10 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/8/10 10:06:00
13478,1,"A2-20250810-130000-135959.mp4","A2",2025/8/10 13:00:00,2025/8/10 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/8/10 10:07:50
13479,1,"A2-20250810-140000-145959.mp4","A2",2025/8/10 14:00:00,2025/8/10 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/8/10 10:09:40
13480,1,"A2-20250810-150000-155959.mp4","A2",2025/8/10 15:00:00,2025/8/10 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/8/10 10:11:30
13481,1,"A2-20250810-160000-165959.mp4","A2",2025/8/10 16:00:00,2025/8/10 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/8/10 10:13:20
13482,1,"A2-20250810-170000-175959.mp4","A2",2025/8/10 17:00:00,2025/8/10 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/8/10 10:15:10
13483,1,"A2-20250810-180000-185959.mp4","A2",2025/8/10 18:00:00,2025/8/10 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/8/10 10:17:00
13484,1,"A2-20250810-190000-195959.mp4","A2",2025/8/10 19:00:00,2025/8/10 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/8/10 10:18:50
13485,1,"A2-20250810-200000-205959.mp4","A2",2025/8/10 20:00:00,2025/8/10 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/8/10 10:20:40
13486,1,"A2-20250810-210000-215959.mp4","A2",2025/8/10 21:00:00,2025/8/10 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/8/10 10:22:30
13487,1,"A2-20250810-220000-225959.mp4","A2",2025/8/10 22:00:00,2025/8/10 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/8/10 10:24:20
13488,1,"A2-20250810-230000-235959.mp4","A2",2025/8/10 23:00:00,2025/8/10 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/8/10 10:26:10
13489,1,"A3-20250810-000000-005959.mp4","A3",2025/8/10 0:00:00,2025/8/10 0:59:59,10,8,2,3,6,1,3,6,1,"horizontal_a",0.50,2025/8/10 9:44:00
13490,1,"A3-20250810-010000-015959.mp4","A3",2025/8/10 1:00:00,2025/8/10 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/8/10 9:45:50
13491,1,"A3-20250810-020000-025959.mp4","A3",2025/8/10 2:00:00,2025/8/10 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/8/10 9:47:40
13492,1,"A3-20250810-030000-035959.mp4","A3",2025/8/10 3:00:00,2025/8/10 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/8/10 9:49:30
13493,1,"A3-20250810-040000-045959.mp4","A3",2025/8/10 4:00:00,2025/8/10 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/8/10 9:51:20
13494,1,"A3-20250810-050000-055959.mp4","A3",2025/8/10 5:00:00,2025/8/10 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/8/10 9:53:10
13495,1,"A3-20250810-060000-065959.mp4","A3",2025/8/10 6:00:00,2025/8/10 6:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/8/10 9:55:00
